Datetime,NET MW,ECO O/L FG TEMP,AH O/L FG TEMP,AH I/L PA TEMP,AH O/L PA TEMP,AH I/L SECAIR TEMP,AH O/L SECAIR TEMP,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,ECO O/L FG PRS,AH O/L FG PRS,PAF A O/L AIR PRS,PAF B O/L AIR PRS,HPA PRS SETP BIAS PV,FDF A O/L AIR PRS,FDF B O/L AIR PRS,AH O/L SECAIR PRS,AH RTDRV CURR,B-SB STM FLW,B-SB STM TEMP,AH SOOTBLOWER HOT SIDE RETRACTED,AH SOOTBLOWER COLD SIDE RETRACTED,AH GDBRG TEMP,AH SPT BRG TEMP,AH SECAIR BYP CDPR CDRV POSN FDBK
4/3/2025 2:30,266.2625,296.9062,120.6625,44.85,283.8,32.8187,279.75,3.6766,5.6047,5.5172,4.5984,-0.6723,-1.7155,12.7995,12.78,11.7272,1.3183,1.3415,0.8081,28.65,0.806,266.74,1,1,44.6875,33.3438,64.825
4/3/2025 3:00,264.9874,292.2812,118.025,44.5625,280.15,32.7375,275.875,3.5828,5.5234,5.6937,4.7984,-0.6259,-1.7305,12.9425,12.8694,11.816,1.2995,1.3196,0.7965,27.8563,0.812,260.14,1,1,47.9437,33.3875,73.4125
4/3/2025 3:30,265.0938,291.3438,119.225,44.4812,279.65,32.6437,274.5625,3.5938,5.6562,5.5984,4.6906,-0.6797,-1.814,12.9181,12.8385,11.8339,1.2649,1.2903,0.7724,29.7188,0.765,256.74,1,1,49.2125,33.4562,74.3812
4/3/2025 4:00,265.4125,290.75,119.5875,44.55,279.5,32.675,274.0625,3.4594,5.4812,5.7047,4.8281,-0.6898,-1.8175,12.8336,12.7572,11.7565,1.2711,1.2991,0.7823,29.4188,3.108,266.12,1,0,49.7937,33.575,73.2937
4/3/2025 4:30,419.9,310.6562,110.1,44.725,283.25,31.9875,289.5938,2.6219,4.4984,4.3687,3.8297,-0.891,-2.5615,14.3839,14.3042,12.7998,2.1137,2.1347,1.0734,28.8563,8.758,286.86,1,0,43.3438,33.5062,48.8812
4/3/2025 5:00,417.6687,320.7188,115.1375,44.7062,295.475,32.0312,299.5625,2.6016,4.7,4.4984,3.8969,-0.8752,-2.5215,14.1287,14.0524,12.6809,2.0271,2.0507,1.0303,29.0125,8.46,301.34,1,0,47.075,33.4937,57.0812
4/3/2025 5:30,418.0938,320.9062,115.4125,44.9187,295.625,32.2062,300.75,2.5375,4.2484,4.2859,3.8719,-0.8822,-2.5145,14.041,13.9581,12.6204,2.0082,2.0249,1.0356,28.8187,0.773,288.4,1,0,48.6375,33.6187,55.675
4/3/2025 6:00,417.8812,321.1875,115.525,44.8875,296.25,32.1625,301.5625,2.5266,4.4141,4.35,3.9281,-0.8805,-2.529,14.0134,13.9256,12.5172,1.9925,2.0161,1.008,28.3375,0.838,280.5,1,0,49.5562,33.6,54.6562
4/3/2025 6:30,418.5187,321.4688,115.55,44.7687,296.5,32.0625,301.8438,2.425,4.5375,4.5281,4.1031,-0.8341,-2.4925,13.9077,13.8622,12.5848,2.0196,2.0411,1.0233,28.2812,0.773,276.46,1,1,41.4187,33.575,54.1687
4/3/2025 7:00,418.4125,321.875,115.6,44.8562,296.725,32.1,302.1875,2.4766,4.4266,4.3641,3.8391,-0.9133,-2.623,13.9126,13.8102,12.5606,2.0336,2.0538,1.0187,28.8812,0.866,274.22,1,1,45.9187,33.5875,53.25
4/3/2025 7:30,418.5187,322.4688,115.4,44.9688,296.75,32.15,302.5938,2.6062,4.4,4.2469,3.7656,-0.9146,-2.6595,13.9549,13.8687,12.5165,2.0621,2.0909,0.9684,28.8812,0.846,272.88,1,1,48.1687,33.5938,52.125
4/3/2025 8:00,418.2,323.0625,115.6375,44.8312,297.4,32.0562,302.9375,2.575,4.325,4.2906,3.75,-0.8665,-2.6725,14.21,14.1222,12.7455,2.0852,2.1084,1.0255,28.8937,5.447,290.54,1,1,49.3312,33.5687,52.5875
4/3/2025 8:30,418.0938,321.7812,115.5,45.1687,296.875,32.475,302.6875,2.6547,4.0437,4.0187,3.9,-0.9378,-2.8245,13.7582,13.6591,12.2748,2.0424,2.0599,0.9879,27.7875,5.896,298.06,1,1,49.9187,33.5438,49.5938
4/3/2025 9:00,276.4625,310.2188,129.9375,44.55,298.325,33.6937,292.5625,2.9937,4.7172,4.6937,3.8156,-0.611,-1.703,12.8499,12.7605,11.7942,1.3769,1.4067,0.9183,28.7313,20.205,272.88,1,0,44.1875,33.4437,52.9125
4/3/2025 9:30,300.2625,311.7812,116.2375,44.725,289.4,32.95,292.8438,2.9859,4.9016,4.8438,3.9422,-0.793,-1.8045,12.5866,12.4972,11.8516,1.4382,1.4627,0.8953,29.8438,2.985,294.6,1,0,47.5375,33.5812,43.9125
4/3/2025 10:00,262.3312,303.25,115.7875,45.7625,285.425,33.8625,284.4062,3.4234,5.75,5.65,4.4234,-0.674,-1.6325,12.6581,12.6012,11.8103,1.2133,1.2409,0.7466,29.8375,0.85,280.1,1,0,49.1062,33.5062,61
4/3/2025 10:30,264.0312,304.0625,117.6375,45.3937,286.25,33.575,282.8438,3.3359,5.5328,5.4781,4.3297,-0.6911,-1.6965,12.6874,12.6305,11.7159,1.2571,1.2811,0.7661,28.8563,0.781,267.72,1,0,49.7,33.375,66.8438
4/3/2025 11:00,263.8187,302.125,118.8375,45.9312,286,34,282.1562,3.4875,5.6406,5.4219,4.2437,-0.6801,-1.7315,12.8255,12.7751,11.8837,1.2894,1.3139,0.7962,28.2938,0.812,260.42,1,0,41.4062,33.4312,61.9875
4/3/2025 11:30,264.35,301.0625,117.85,45.6625,285.4,33.7875,281.8125,3.5859,5.8281,5.7891,4.4469,-0.7033,-1.7495,12.806,12.7231,11.784,1.2711,1.2921,0.7567,29.1562,0.802,257.44,1,1,45.475,33.3,64.1875
4/3/2025 12:00,263.8187,299.25,118.2875,45.9625,284.9,33.9875,280.9375,3.6609,5.9719,5.3562,4.0766,-0.7191,-1.7895,12.7621,12.6971,11.7086,1.2645,1.2881,0.7343,28.9625,0.765,256.9,1,1,47.4375,33.3563,62.9375
4/3/2025 12:30,263.075,299.6562,118.0625,45.9187,284.975,34.0125,281.0312,3.5922,5.8375,5.6781,4.5484,-0.6189,-1.7425,12.9945,12.923,11.8893,1.3516,1.3813,0.8183,29.8438,0.803,257.22,1,1,48.3062,33.1812,62.6562
4/3/2025 13:00,264.5625,299.625,118.2375,46.1187,284.975,34.1125,280.875,3.4312,5.4672,5.9875,4.5641,-0.6692,-1.823,12.8401,12.7849,11.8298,1.3205,1.3454,0.7777,29.9688,0.803,256.78,1,1,48.6,33.125,61.9125
4/3/2025 13:30,329.4812,308.3438,114.6,45.95,286.7,33.5375,286.75,3.0547,4.8875,5.5703,4.3844,-0.8346,-2.234,13.0627,13.001,11.8752,1.5607,1.5799,0.8024,28.8937,2.308,256.26,1,1,48.6562,33.0938,65.7312
4/3/2025 14:00,327.9938,311.625,118.5875,46.15,291.4,33.7437,290.1562,3.0812,4.95,5.4641,4.3125,-0.7081,-2.0325,13.1992,13.1245,11.9628,1.5852,1.6044,0.8813,29.925,3.164,271.58,1,0,48.725,33.0438,61.7437
4/3/2025 14:30,419.9,314.3438,114.35,46.2625,287.025,33.45,293.6875,2.6859,4.2062,4.3875,3.7,-0.9851,-2.643,13.9094,13.8167,12.5892,2.2629,2.2887,1.0929,28.3375,14.267,297.04,1,0,48.7875,33.0562,25.7062
4/3/2025 15:00,417.775,324.75,110.7,46.2687,295.2,33.4312,302.8438,2.6375,4.3859,4.4406,3.9266,-0.8875,-2.522,13.7712,13.7127,12.5037,2.1076,2.1373,1.0574,29.425,5.924,303.36,1,0,48.6875,32.9875,47.7375
4/3/2025 15:30,418.2,322.3125,113.7625,46.2312,296.025,33.3875,303.1875,2.7453,4.2391,4.2234,3.8828,-0.8682,-2.561,13.7176,13.6364,12.3509,2.1242,2.1557,1.078,29.3625,5.399,303.32,1,0,48.2375,32.95,47.775
4/3/2025 16:00,418.5187,318.8438,113.6125,46.45,294.075,33.6125,301.1562,2.6578,4.4469,4.3078,3.5172,-0.8617,-2.5,13.8151,13.7274,12.5306,2.0555,2.0844,1.0251,29.45,5.105,303.12,1,1,47.7375,32.8438,47.6875
4/3/2025 16:30,418.4125,320.7812,114.3125,46.0875,295.475,33.3125,302.2812,2.5281,3.7844,4.0344,2.9531,-0.9807,-2.606,13.833,13.7566,12.4684,1.8512,1.8739,0.8619,30.5438,19.882,310.56,1,1,47.2437,32.7938,48.2812
4/3/2025 17:00,417.5625,321.0312,114.5125,46.0125,295.35,33.1375,302.375,2.7125,4.4078,4.3734,3.7109,-0.9151,-2.6035,13.7176,13.6494,12.2983,2.0691,2.0966,0.9907,28.1625,0.72,309.16,1,1,46.85,32.6437,46.7625
4/3/2025 17:30,418.5187,321.6562,114.8125,45.9312,295.725,33.1562,302.5938,2.7859,4.2734,4.5781,3.775,-0.8534,-2.586,13.8606,13.7859,12.5133,2.1837,2.2174,1.0815,29.95,0.831,310.1,1,1,46.625,32.6688,46.4688
4/3/2025 18:00,418.2,321.75,114.6875,45.5562,296.6,32.7188,303.3125,2.6281,4.0875,4.3656,3.6859,-1.0026,-2.8155,13.9581,13.8785,12.4805,2.101,2.1303,0.9859,28.6688,1.572,311.78,1,1,46.5375,32.5812,48.4875
4/3/2025 18:30,607.2188,328.125,115.2375,44.9125,295.65,32.3687,308.8125,1.7937,2.7578,3.2125,2.7859,-1.4829,-4.539,16.4557,16.3127,13.689,3.7521,3.8186,1.7531,28.45,2.986,300.1,1,0,46.475,32.5562,22.7875
4/3/2025 19:00,497.7812,335.4688,115.8875,44.5312,305.575,32.4125,315.6875,2.2875,3.6812,3.7531,3.0906,-1.0183,-2.9535,13.8818,13.7647,12.2318,2.3372,2.3758,1.0808,27.3625,11.884,296.72,1,0,46.5062,32.5562,4.7437
4/3/2025 19:30,470.3688,329.125,112.425,44.4625,299.8,32.2313,310.3125,2.3844,3.8562,3.7922,3.1656,-0.9921,-2.78,13.638,13.5421,12.0297,2.1797,2.2139,1.0139,28.8937,2.928,295.94,1,0,46.675,32.525,9.675
4/3/2025 20:00,415.8624,319.2188,114.275,43.95,296.925,32.0187,304.375,2.6953,4.3047,4.5562,3.8453,-0.8079,-2.3675,13.352,13.2561,11.8869,1.877,1.9129,0.9468,29.8375,0.835,283.42,1,0,47.2125,32.4813,32.075
4/3/2025 20:30,660.7688,343.5938,114.9375,44.7312,304.85,31.8312,320.6562,1.6937,2.1172,2.5906,2.5391,-1.4055,-4.234,15.6595,15.536,13.3158,3.5439,3.6112,1.6163,28.9562,5.666,281.92,1,0,47.6875,32.6187,7.5812
4/3/2025 21:00,659.9187,350.5938,116.975,44.1312,310.8,31.5938,326.625,1.9187,2.9891,3.1016,2.2172,-1.3031,-4.108,15.4548,15.3166,13.2907,3.7023,3.7701,1.7294,29.6125,0.644,270.92,1,1,48.3187,32.6688,0
4/3/2025 21:30,664.4875,352.3125,117.5375,44.2312,312.2,31.6562,328.2188,1.85,2.6156,2.8766,2.075,-1.2987,-4.137,15.7407,15.6042,13.33,3.6896,3.7591,1.7058,28.3,0.853,265.52,1,1,48.9688,32.75,0
4/3/2025 22:00,663,353.3125,118.0375,44.175,313.75,31.575,328.875,1.8484,2.7453,2.8625,2.3,-1.3521,-4.155,15.4304,15.3118,13.3116,3.6874,3.7534,1.7163,28.8937,0.775,260.16,1,1,49.7062,32.8187,0
4/3/2025 22:30,664.1687,353.5938,118.9,44.55,314.85,31.8125,329.4688,1.8391,2.5922,2.85,2.0594,-1.4068,-4.2235,15.4028,15.2987,13.2672,3.6799,3.7464,1.6586,28.9125,0.416,257.18,1,1,45.175,32.9688,0
4/3/2025 23:00,642.3875,354.5312,119.425,44.5,315.475,31.8062,329.6562,1.9375,2.875,3.2328,1.9734,-1.3241,-4.0275,15.1135,15.0063,13.0217,3.5181,3.5789,1.5835,28.3687,0.871,280.54,1,1,45.8125,33.1562,0
4/3/2025 23:30,464.2062,337.5938,116.9875,44.1,307.5,32.0875,317.2812,2.5297,4.2359,4.0359,3.1516,-0.9409,-2.7255,13.586,13.4934,12.0462,2.2099,2.2349,1.029,28.8937,3.103,295.28,1,0,48.7812,33.0438,0
4/4/2025 0:00,415.1188,322.9688,112.9375,43.9562,298.675,32.0875,306.2188,2.4516,4.1547,4.6859,3.5047,-0.9177,-2.4615,13.235,13.0887,11.8054,1.8284,1.8599,0.8752,29.3625,2.85,299.68,1,0,49.9187,33.1875,22.2812
4/4/2025 0:30,266.5812,303.5625,128.1375,43.6812,293.2,33.1812,290.5938,3.3141,4.6984,4.6391,4.0219,-0.6184,-1.596,12.8092,12.7231,11.7151,1.4539,1.4727,1.0167,29.375,0.817,267.38,1,0,43.8,33.3563,37.6187
4/4/2025 1:00,267.5375,296.75,116.925,43.7562,282.175,32.8438,284.0312,3.8828,5.9375,5.8406,4.7766,-0.7243,-1.78,12.8807,12.8011,11.8495,1.6259,1.6543,1.1349,29.3812,0.697,274.72,1,0,47.825,33.3187,47.1
4/4/2025 1:30,267.1124,293.8438,118.0375,43.2312,281.3,32.7875,280.1562,3.5719,5.3187,5.7766,5,-0.716,-1.8335,12.9912,12.8937,11.8448,1.6031,1.6294,1.0994,28.6312,0.77,265.86,1,0,49.525,33.3875,59.0375
4/4/2025 2:00,268.1749,292.1875,119.6875,43.4437,280.8,32.7,278.2812,3.6781,5.4516,5.8109,5.2484,-0.7646,-1.8985,12.8369,12.7491,11.6915,1.5896,1.6136,1.076,28.7,0.785,262.8,1,1,41.45,33.6063,59.7312
4/4/2025 2:30,267.2188,291.5312,119.6375,44.175,280.3,33.1562,277.5938,3.5547,5.7031,5.8672,5.0812,-0.6512,-1.813,13.0091,12.9181,11.8791,1.6937,1.7191,1.1981,30.3563,0.735,261.7,1,1,46.2562,33.625,56.5312
4/4/2025 3:00,268.0687,291.25,119.2875,44.5312,280,33.4875,277.3438,3.7641,5.7484,5.8484,4.9422,-0.6994,-1.898,12.9994,12.9198,11.8359,1.6757,1.6998,1.1314,28.975,0.788,260.02,1,1,48.6875,33.7625,55.5812
4/4/2025 3:30,268.4938,291,119.0375,44.2375,279.75,33.3875,277.3438,3.6906,5.7188,5.925,5.2562,-0.7046,-1.9315,12.9636,12.8759,11.7191,1.7086,1.7361,1.1526,29.3687,0.789,258.08,1,1,49.975,33.8125,55.9
4/4/2025 4:00,267.5375,291.375,119.3875,44.5062,280.175,33.3625,277.5625,3.4984,5.5562,6.1094,5.6203,-0.6412,-1.858,13.1602,13.0611,11.8913,1.7309,1.758,1.1959,31.5062,3.374,267.16,1,0,44.7125,34.1,55.3562
4/4/2025 4:30,269.025,291.1875,118.7625,44.3562,279.75,33.5187,277.7188,3.5562,5.8016,5.9562,5.3422,-0.7129,-1.8405,12.91,12.8109,11.796,1.6228,1.6473,1.118,30.5938,2.912,267.56,1,0,47.9312,34.1375,56.5812
4/4/2025 5:00,268.0687,290.7188,119,43.6375,280.1,33.05,277.5625,3.4406,5.3266,5.4328,4.6156,-0.7366,-1.8195,12.6874,12.5964,11.7678,1.6014,1.6276,1.1312,29.9375,20.453,266.5,1,0,49.625,34.2687,59.725
4/4/2025 5:30,373.8937,302.9062,113.0125,43.8312,282.4,32.0812,286.9688,2.575,4.6656,5.0984,4.1078,-0.8368,-2.2635,13.2529,13.1667,11.8165,1.7274,1.7541,0.926,29.2125,0.813,258.72,1,0,41.7937,34.3187,47.4937
4/4/2025 6:00,464.8438,321.4062,111.1375,44.3062,294.225,32.1,302.2188,2.4875,3.6266,4.1359,3.5875,-0.9912,-2.7975,13.6689,13.5763,11.9556,2.1911,2.2117,1.0349,28.9188,0.785,263.2,1,0,46.8562,34.4312,30.6312
4/4/2025 6:30,429.25,318.3125,115.525,44.6937,296.375,32.525,302.5,2.3734,4.0391,4.5437,3.7562,-0.8901,-2.5855,13.3422,13.2626,11.8043,2.0043,2.0349,0.9723,30.9875,0.663,283.86,1,1,48.85,34.5375,35.1312
4/4/2025 7:00,320.3438,305.0625,126.9125,44.6437,292.85,33.2625,291.25,3.4625,5.3687,5.225,4.3281,-0.73,-2.0075,12.8937,12.806,11.7061,1.6561,1.6797,0.9997,29.4,0.727,285.58,1,1,49.975,34.6812,44.1125
4/4/2025 7:30,338.9375,300.25,116.05,44.95,284.925,33.2625,287.75,2.9797,4.7875,5.3469,4.3891,-0.7843,-2.1495,13.1017,13.0075,11.8615,1.5948,1.6079,0.8879,28.8,0.731,295.02,1,1,43.9937,34.8937,50.25
4/4/2025 8:00,340.1062,298.875,117.4375,45.1437,285.625,33.575,287.125,3.1547,5.0969,5.0906,4.0797,-0.8403,-2.245,13.1359,13.04,11.8259,1.5734,1.5891,0.8656,30.5438,0.774,287.16,1,1,47.7875,34.8812,54
4/4/2025 8:30,271.7875,295.1875,124.1875,45.8812,285.925,34.9562,283.5625,3.6203,5.95,6.1734,5.3172,-0.6946,-1.8715,12.6581,12.5671,11.6603,1.373,1.3988,0.8232,28.8937,0.88,271.56,1,1,49.425,35.0062,45.9062
4/4/2025 9:00,310.4625,297.0938,111.5375,46.825,278.25,34.625,281.9062,3.1422,5.0406,5.3031,4.3141,-0.6976,-1.988,13.0627,12.9945,11.8759,1.5563,1.576,0.7728,28.0312,3.042,289.06,1,0,42.0687,35.0875,54.3062
4/4/2025 9:30,265.0938,292.1875,117.3875,47.3812,279.8,35.6437,276.25,3.4344,5.6312,5.6875,4.7453,-0.7431,-1.7955,12.7962,12.754,11.8045,1.2614,1.2846,0.7319,28.0625,2.998,261.78,1,0,47.1625,35.2562,63.4875
4/4/2025 10:00,264.6687,289.6875,115.7875,47.65,276.85,35.8312,274.125,3.5078,5.5187,5.8281,4.7547,-0.7326,-1.747,12.7052,12.6012,11.7308,1.2846,1.3091,0.7586,28.325,0.886,255.06,1,0,49.3062,35.3062,64.2875
4/4/2025 10:30,265.5187,289.9375,116.275,47.8375,276.9,35.9813,273.375,3.5562,5.5922,5.6141,4.6781,-0.6591,-1.74,12.9214,12.8678,11.9223,1.3853,1.408,0.8529,28.3312,0.737,244.98,1,0,41.95,35.3937,65.0437
4/4/2025 11:00,265.2,288.4375,116.25,47.8812,276.325,36.2062,272.875,3.4922,5.4578,5.4969,4.7344,-0.6867,-1.789,12.9019,12.8434,11.8547,1.3682,1.3962,0.8122,29.5062,0.798,239.26,1,0,46.725,35.475,63.0812
4/4/2025 11:30,265.625,289.2188,116.175,47.8562,276.525,36.0562,273,3.5437,5.3703,5.5672,4.8844,-0.6994,-1.825,12.7589,12.7036,11.6919,1.3879,1.4146,0.817,28.85,0.719,236.28,1,1,49.2625,35.5,63.7
4/4/2025 12:00,264.35,291.5312,116.1125,47.9625,277.4,36.0875,274.0625,3.7203,5.7266,5.7312,4.6984,-0.6425,-1.83,12.9425,12.8954,11.8873,1.4675,1.4955,0.8159,28.4062,0.75,234.46,1,1,41.8625,35.6437,62.5812
4/4/2025 12:30,265.3063,292.3125,116.35,47.4625,278.3,35.5062,274.5312,3.8016,5.8172,5.6422,4.5031,-0.7046,-1.9295,12.9555,12.8824,11.842,1.4229,1.4461,0.8043,28.2938,0.751,233.44,1,1,46.3187,35.7687,64.2312
4/4/2025 13:00,265.0938,290.875,117.2125,47.675,278.175,35.5875,274.9375,3.3281,5.3344,5.5219,4.7109,-0.7484,-1.918,12.7004,12.6256,11.8032,1.4719,1.5021,0.8485,29.4,17.558,252.5,1,1,48.1812,35.65,60.4312
4/4/2025 13:30,309.6124,291.4375,115.8625,47.7875,277.25,35.6187,275.7188,3.3812,5.4828,5.6062,5.0984,-0.8521,-2.425,13.378,13.3097,11.9475,1.9413,1.9785,0.9868,28.3812,1.857,242.4,1,1,48.7687,35.675,55.125
4/4/2025 14:00,310.8875,300.625,115.4375,48.0687,283.5,35.4437,282.625,3.3219,5.1625,5.3891,4.7687,-0.7764,-2.1235,12.9929,12.923,11.872,1.5519,1.5764,0.8422,29.4125,3.202,229.34,1,0,49.0312,35.5938,63.1312
4/4/2025 14:30,338.5125,303.7188,114.7125,47.9625,285.125,35.1437,286.5312,2.9906,4.8047,4.7656,4.4172,-0.8381,-2.19,12.9539,12.8824,11.8151,1.7449,1.7733,0.933,30.1562,3.22,250.14,1,0,49.0187,35.4937,58.7
4/4/2025 15:00,339.7875,306.0625,116.1,47.7562,288.15,35.0187,288.6875,3.0766,5.1,5.0562,4.5437,-0.7965,-2.1585,13.092,13.0107,11.9492,1.7304,1.758,0.9424,29.3625,0.713,272.66,1,0,48.9,35.4937,60.3062
4/4/2025 15:30,337.875,306.125,116.6125,47.2562,288.75,34.6688,289.25,3.025,5.0766,5.0297,4.3781,-0.8464,-2.226,13.0367,12.9685,11.9003,1.6534,1.6775,0.8551,29.9688,0.755,253.52,1,0,48.1937,35.3875,59.7188
4/4/2025 16:00,350.0938,308.5312,115.7125,47.2437,288.85,34.575,290.7812,2.9906,5.0172,4.7422,4.0859,-0.8061,-2.245,13.0302,12.9734,11.9419,1.765,1.7934,0.9128,29.05,0.642,253.96,1,0,47.2812,35.3563,55.8375
4/4/2025 16:30,488.9625,318.7812,113.3125,46.1062,294.375,33.925,302.5938,2.5906,4.2531,4.4703,3.6906,-1.0857,-3.417,15.2744,15.1752,12.8588,2.9585,3.0057,1.4147,28.9813,0.737,301.7,1,1,46.3438,35.1688,13.2
4/4/2025 17:00,661.1937,349.9375,117.5,46.3562,310.05,33.6312,325.6875,1.9359,2.7234,2.6875,2.5391,-1.3215,-4.1645,15.4011,15.2662,13.1854,3.7342,3.8059,1.7076,28.2875,1.138,286.88,1,1,45.525,35.0687,0
4/4/2025 17:30,660.025,354.5,120.5375,46.0187,315.35,33.3625,330.5938,1.6687,2.7406,2.8656,1.6859,-1.3381,-4.074,15.1038,14.9721,13.0782,3.4734,3.536,1.5424,28.3375,0.854,286.18,1,1,44.8187,34.9562,0
4/4/2025 18:00,660.3438,353.0625,120.3,45.925,314.6,33.3125,329.875,1.8406,2.6922,2.7234,2.3312,-1.3618,-4.2015,15.3053,15.172,13.1364,3.6861,3.7574,1.6979,28.2812,0.72,279.52,1,1,44.2562,34.8375,0
4/4/2025 18:30,659.8125,350.875,119.7125,45.3937,313.875,33.0938,328.2812,1.8922,2.7219,2.7969,2.3937,-1.3604,-4.1655,15.2662,15.1687,13.1577,3.6673,3.7324,1.6901,28.4813,3.152,283.2,1,0,44.1437,34.7875,0
4/4/2025 19:00,660.1312,349.4375,118.7875,44.9625,313.125,32.7437,327.0312,1.6813,2.7687,2.7406,2.1687,-1.3469,-4.0705,15.1249,15.0371,13.1037,3.5513,3.6222,1.5888,27.7313,3.024,283.36,1,0,44.6687,34.8187,0
4/4/2025 19:30,660.7688,349.7188,118.4625,44.275,313.3,32.4875,327.0625,1.6656,2.2781,2.9484,2.4594,-1.3478,-4.0995,15.2289,15.1119,13.1644,3.6222,3.6865,1.6715,28.3625,2.982,279.52,1,0,45.2812,34.7062,0
4/4/2025 20:00,660.45,350.25,118.3875,43.9187,313.65,32.2687,327.5625,1.7547,2.6984,2.7312,2.2047,-1.3228,-4.078,15.3069,15.2029,13.1748,3.6239,3.6904,1.6677,27.2375,0.893,269.36,1,0,45.8687,34.7687,0
4/4/2025 20:30,659.8125,350.625,118.325,43.925,313.95,32.1,327.875,1.8172,2.4047,2.9688,2,-1.3412,-4.1065,15.2078,15.094,13.1199,3.6624,3.7316,1.6487,29.9,0.879,262.44,1,0,46.2437,34.7375,0
4/4/2025 21:00,661.0875,350.7812,118.475,43.8062,313.95,32.1063,327.8125,1.6859,2.4828,2.7828,2.2031,-1.3758,-4.1465,15.1801,15.0729,13.0527,3.6257,3.6961,1.6148,29.5187,0.964,261.58,1,1,46.625,34.6812,0
4/4/2025 21:30,659.2812,352.4062,119.2875,43.8438,314.95,32.1312,328.7188,1.9109,2.5656,3.0875,2.2453,-1.3394,-4.0935,15.0534,14.938,13.0722,3.5522,3.6161,1.5829,28.8312,0.84,278.76,1,1,46.6375,34.6063,0
4/4/2025 22:00,658.4313,352.1562,118.7375,43.65,314.75,31.9375,328.7188,1.8172,2.4141,2.7719,2.1078,-1.3311,-4.131,15.1834,15.0631,13.1577,3.6852,3.7512,1.6594,29.2812,0.675,268.78,1,1,46.6125,34.4937,0
4/4/2025 22:30,657.6875,352.9062,118.575,43.5,314.85,31.7437,328.9375,1.6156,3.0062,2.6531,2.4312,-1.3071,-4.1535,15.1752,15.146,13.067,3.7591,3.8195,1.7087,29.3687,0.93,264.7,1,1,46.6312,34.375,0
4/4/2025 23:00,660.6625,354.75,119,43.8312,315.9,31.8625,330.125,1.7922,2.5422,3.0344,2.5016,-1.2974,-4.1855,15.1785,15.0826,13.1508,3.7609,3.83,1.7231,27.5625,5.33,271.06,1,1,46.6312,34.35,0
4/4/2025 23:30,660.875,353.625,119.1,44.1812,315.275,31.825,329.4688,1.7328,2.1844,2.8594,2.4656,-1.3714,-4.207,15.224,15.1119,13.1799,3.7154,3.7854,1.664,28.9562,3.158,275.7,1,0,46.8187,34.3,0
4/5/2025 0:00,542.6188,347.3438,119.2,44.4437,314.65,32.3937,325.5625,2.2594,3.0781,3.3641,2.7734,-1.1343,-3.397,14.0199,13.9305,12.1822,2.822,2.8719,1.2674,27.8187,20.205,294.64,1,0,47.25,34.0812,0
4/5/2025 0:30,658.4313,352.7812,116.675,44.9,311,32.5187,327,1.7812,2.5547,2.6187,2.3641,-1.3075,-4.155,15.4515,15.3199,13.2394,3.6585,3.7149,1.6616,29.3875,2.891,282.04,1,0,47.7375,34.2062,0
4/5/2025 1:00,660.45,355.3438,118.9625,44.4812,314.875,32.1812,330.2188,1.6781,2.4844,2.9422,2.6187,-1.3513,-4.2565,15.3426,15.2207,13.1825,3.7845,3.8479,1.7329,29.35,3.613,274.4,1,0,48.4812,34.2437,0
4/5/2025 1:30,660.5563,352.1562,118.45,44.825,313.05,32.25,328.375,1.7281,2.6984,2.7375,2.4641,-1.3954,-4.2385,15.1167,14.9884,13.0314,3.6839,3.7543,1.6465,28.3,0.869,272,1,0,49.1687,34.35,0
4/5/2025 2:00,660.5563,351.6875,118.5875,44.2,313.975,31.9125,328.3125,1.8516,2.7984,2.7469,2.2344,-1.2891,-4.156,15.341,15.2191,13.2871,3.7652,3.8313,1.72,27.7375,0.843,264.58,1,1,49.8438,34.4813,0
4/5/2025 2:30,660.5563,352.3438,118.4,44.3125,314.125,31.7437,328.4688,1.7453,2.5547,2.6437,2.0984,-1.339,-4.2205,15.2987,15.1736,13.1817,3.7937,3.8571,1.7128,29.0375,0.67,256.12,1,1,44.0437,34.6063,0
4/5/2025 3:00,660.45,352.1562,118.5125,44.1875,314.15,31.7375,328.6562,1.8438,2.7172,2.3453,2.2844,-1.4392,-4.3155,15.1054,14.9949,13.0576,3.7683,3.8361,1.6658,28.2812,0.813,258.92,1,1,48.0938,34.7188,0
4/5/2025 3:30,659.7063,354.1875,118.6125,44.2125,314.725,31.8875,329.1875,1.8219,2.5953,2.9062,2.6328,-1.3272,-4.229,15.2565,15.1574,13.1882,3.8042,3.8729,1.7135,29.9125,0.912,261.86,1,1,49.6812,34.8062,0
4/5/2025 4:00,660.5563,353.4375,118.5875,43.8812,314.6,31.6125,329.125,1.8438,2.7406,2.7469,2.4484,-1.3863,-4.334,15.2305,15.1151,13.1747,3.802,3.8794,1.6916,28.9937,3.091,272.46,1,0,43.9,34.9188,0
